03/11/2025 13:42:04
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
1.85500e-04,6.91201e-01,3.23885e+02,4.57632e+03,1.44723e-02,1.11185e+01,1.95760e+02
1.86000e-04,6.93410e-01,3.24983e+02,4.70675e+03,1.45097e-02,1.11613e+01,1.95999e+02
1.86500e-04,6.96089e-01,3.15244e+02,4.38537e+03,1.45471e-02,1.08318e+01,1.96281e+02
1.87000e-04,6.97889e-01,3.19921e+02,4.09807e+03,1.45690e-02,1.09955e+01,1.96473e+02
1.87500e-04,6.99547e-01,3.25940e+02,4.06533e+03,1.45954e-02,1.12060e+01,1.96653e+02
1.88000e-04,7.01684e-01,3.19688e+02,3.66530e+03,1.46260e-02,1.09952e+01,1.96881e+02
1.88500e-04,7.04216e-01,3.08133e+02,3.78218e+03,1.46564e-02,1.06018e+01,1.97141e+02
1.89000e-04,7.04865e-01,3.25838e+02,3.16828e+03,1.46604e-02,1.12115e+01,1.97212e+02
1.89500e-04,7.06349e-01,3.25515e+02,3.08829e+03,1.46882e-02,1.12043e+01,1.97373e+02
1.90000e-04,7.08470e-01,3.12502e+02,2.96625e+03,1.47242e-02,1.07612e+01,1.97594e+02
1.90500e-04,7.09531e-01,3.18485e+02,2.75956e+03,1.47360e-02,1.09688e+01,1.97707e+02
1.91000e-04,7.10632e-01,3.21699e+02,2.56796e+03,1.47504e-02,1.10815e+01,1.97825e+02
1.91500e-04,7.12023e-01,3.18503e+02,2.51348e+03,1.47731e-02,1.09745e+01,1.97973e+02
1.92000e-04,7.12893e-01,3.23069e+02,2.25345e+03,1.47844e-02,1.11334e+01,1.98067e+02
1.92500e-04,7.14524e-01,3.15610e+02,2.36970e+03,1.48013e-02,1.08786e+01,1.98239e+02
1.93000e-04,7.15945e-01,3.11621e+02,2.31088e+03,1.48141e-02,1.07428e+01,1.98386e+02
1.93500e-04,7.16488e-01,3.21266e+02,2.18252e+03,1.48219e-02,1.10764e+01,1.98444e+02
1.94000e-04,7.17996e-01,3.14195e+02,2.34938e+03,1.48486e-02,1.08362e+01,1.98603e+02
1.94500e-04,7.18851e-01,3.15852e+02,1.97587e+03,1.48642e-02,1.08955e+01,1.98693e+02
1.95000e-04,7.19604e-01,3.19788e+02,2.13467e+03,1.48848e-02,1.10341e+01,1.98773e+02
1.95500e-04,7.20283e-01,3.22933e+02,1.94355e+03,1.49072e-02,1.11458e+01,1.98846e+02
1.96000e-04,7.21200e-01,3.21199e+02,1.89712e+03,1.49344e-02,1.10897e+01,1.98944e+02
1.96500e-04,7.22157e-01,3.19612e+02,1.91848e+03,1.49576e-02,1.10381e+01,1.99046e+02
1.97000e-04,7.22970e-01,3.20951e+02,1.83785e+03,1.49715e-02,1.10863e+01,1.99134e+02
1.97500e-04,7.23748e-01,3.21340e+02,1.62774e+03,1.49832e-02,1.11013e+01,1.99217e+02
