03/11/2025 13:42:04
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
6.20000e-05,8.57759e-02,3.34857e+02,4.38466e+03,6.79726e-12,1.04237e+01,3.08390e+01
6.25000e-05,8.78702e-02,3.40509e+02,4.39819e+03,6.90570e-12,1.05996e+01,3.10769e+01
6.30000e-05,9.01055e-02,3.37035e+02,4.38748e+03,7.01491e-12,1.04915e+01,3.13283e+01
6.35000e-05,9.22203e-02,3.42648e+02,4.44007e+03,7.12105e-12,1.06662e+01,3.15700e+01
6.40000e-05,9.44473e-02,3.39785e+02,4.39031e+03,7.22869e-12,1.05771e+01,3.18225e+01
6.45000e-05,9.66550e-02,3.39636e+02,4.43986e+03,7.33422e-12,1.05725e+01,3.20726e+01
6.50000e-05,9.88739e-02,3.39178e+02,4.45258e+03,7.44132e-12,1.05582e+01,3.23237e+01
6.55000e-05,1.00957e-01,3.45947e+02,4.41839e+03,7.54650e-12,1.07689e+01,3.25642e+01
6.60000e-05,1.03165e-01,3.46679e+02,4.47111e+03,7.65332e-12,1.07917e+01,3.28196e+01
6.65000e-05,1.05432e-01,3.43212e+02,4.44822e+03,7.76111e-12,1.06838e+01,3.30791e+01
6.70000e-05,1.07536e-01,3.50802e+02,4.49294e+03,7.86679e-12,1.09200e+01,3.33254e+01
6.75000e-05,1.09755e-01,3.51510e+02,4.49213e+03,7.97553e-12,1.09421e+01,3.35856e+01
6.80000e-05,1.12038e-01,3.49226e+02,4.52115e+03,8.08362e-12,1.08710e+01,3.38516e+01
6.85000e-05,1.14265e-01,3.52287e+02,4.58991e+03,8.19318e-12,1.09662e+01,3.41134e+01
6.90000e-05,1.16365e-01,3.60963e+02,4.52643e+03,8.30122e-12,1.12363e+01,3.43663e+01
6.95000e-05,1.18711e-01,3.58653e+02,4.64755e+03,8.41130e-12,1.11644e+01,3.46470e+01
7.00000e-05,1.21103e-01,3.53697e+02,4.64695e+03,8.52310e-12,1.10102e+01,3.49292e+01
7.05000e-05,1.23353e-01,3.58161e+02,4.68670e+03,8.63300e-12,1.11491e+01,3.51980e+01
7.10000e-05,1.25727e-01,3.57016e+02,4.74472e+03,8.74475e-12,1.11135e+01,3.54809e+01
7.15000e-05,1.28070e-01,3.56476e+02,4.70079e+03,8.85392e-12,1.10967e+01,3.57595e+01
7.20000e-05,1.30427e-01,3.57663e+02,4.79138e+03,8.96406e-12,1.11336e+01,3.60408e+01
7.25000e-05,1.32669e-01,3.61787e+02,4.66359e+03,9.07078e-12,1.12620e+01,3.63114e+01
7.30000e-05,1.35108e-01,3.58303e+02,4.79024e+03,9.17833e-12,1.11535e+01,3.66029e+01
7.35000e-05,1.37432e-01,3.60937e+02,4.77772e+03,9.28564e-12,1.12355e+01,3.68828e+01
7.40000e-05,1.39813e-01,3.59787e+02,4.75718e+03,9.39078e-12,1.11997e+01,3.71686e+01
7.45000e-05,1.42196e-01,3.61515e+02,4.86458e+03,9.49723e-12,1.12535e+01,3.74560e+01
7.50000e-05,1.44550e-01,3.63235e+02,4.80669e+03,9.60213e-12,1.13071e+01,3.77413e+01
7.55000e-05,1.46938e-01,3.65512e+02,4.89675e+03,9.70762e-12,1.13779e+01,3.80326e+01
7.60000e-05,1.49402e-01,3.64043e+02,4.91258e+03,9.81468e-12,1.13322e+01,3.83318e+01
7.65000e-05,1.51777e-01,3.68859e+02,4.96417e+03,9.92056e-12,1.14821e+01,3.86241e+01
7.70000e-05,1.54444e-01,3.59659e+02,5.03685e+03,1.00316e-11,1.11957e+01,3.89440e+01
7.75000e-05,1.56767e-01,3.69284e+02,5.03964e+03,1.01392e-11,1.14953e+01,3.92303e+01
7.80000e-05,1.59329e-01,3.68339e+02,5.13131e+03,1.02504e-11,1.14659e+01,3.95452e+01
7.85000e-05,1.61882e-01,3.67122e+02,5.10190e+03,1.03626e-11,1.14281e+01,3.98578e+01
7.90000e-05,1.64437e-01,3.68429e+02,5.20023e+03,1.04758e-11,1.14687e+01,4.01718e+01
7.95000e-05,1.67002e-01,3.67485e+02,5.13652e+03,1.05906e-11,1.14394e+01,4.04863e+01
8.00000e-05,1.69550e-01,3.68782e+02,5.18714e+03,1.07038e-11,1.14797e+01,4.07998e+01
8.05000e-05,1.72057e-01,3.73142e+02,5.22174e+03,1.08194e-11,1.16154e+01,4.11119e+01
8.10000e-05,1.74672e-01,3.70502e+02,5.17386e+03,1.09346e-11,1.15333e+01,4.14352e+01
8.15000e-05,1.77231e-01,3.72604e+02,5.24266e+03,1.10499e-11,1.15987e+01,4.17533e+01
8.20000e-05,1.79855e-01,3.69419e+02,5.16830e+03,1.11660e-11,1.14996e+01,4.20767e+01
8.25000e-05,1.82318e-01,3.75121e+02,5.18967e+03,1.12785e-11,1.16771e+01,4.23849e+01
8.30000e-05,1.84987e-01,3.70824e+02,5.21669e+03,1.13947e-11,1.15433e+01,4.27152e+01
8.35000e-05,1.87575e-01,3.70136e+02,5.19282e+03,1.15079e-11,1.15219e+01,4.30347e+01
8.40000e-05,1.90165e-01,3.71642e+02,5.28442e+03,1.16220e-11,1.15688e+01,4.33559e+01
8.45000e-05,1.92682e-01,3.75615e+02,5.23596e+03,1.17342e-11,1.16924e+01,4.36713e+01
8.50000e-05,1.95325e-01,3.75443e+02,5.32675e+03,1.18474e-11,1.16871e+01,4.40024e+01
8.55000e-05,1.97971e-01,3.74451e+02,5.29837e+03,1.19614e-11,1.16562e+01,4.43329e+01
8.60000e-05,2.00538e-01,3.78359e+02,5.33730e+03,1.20726e-11,1.17779e+01,4.46570e+01
8.65000e-05,2.03388e-01,3.70270e+02,5.42285e+03,1.21884e-11,1.15261e+01,4.50090e+01
8.70000e-05,2.05841e-01,3.79860e+02,5.34035e+03,1.22980e-11,1.18246e+01,4.53199e+01
8.75000e-05,2.08582e-01,3.78011e+02,5.45683e+03,1.24112e-11,1.17670e+01,4.56656e+01
8.80000e-05,2.11392e-01,3.71328e+02,5.39632e+03,1.25263e-11,1.15590e+01,4.60138e+01
8.85000e-05,2.14005e-01,3.75967e+02,5.46489e+03,1.26372e-11,1.17034e+01,4.63415e+01
8.90000e-05,2.16706e-01,3.75755e+02,5.44359e+03,1.27510e-11,1.16968e+01,4.66801e+01
8.95000e-05,2.19340e-01,3.78213e+02,5.41863e+03,1.28623e-11,1.17733e+01,4.70124e+01
9.00000e-05,2.22063e-01,3.77453e+02,5.46565e+03,1.29757e-11,1.17496e+01,4.73554e+01
9.05000e-05,2.24568e-01,3.84958e+02,5.37360e+03,1.30856e-11,1.19833e+01,4.76770e+01
9.10000e-05,2.27400e-01,3.79390e+02,5.48120e+03,1.31998e-11,1.18099e+01,4.80355e+01
9.15000e-05,2.30025e-01,3.82338e+02,5.42738e+03,1.33120e-11,1.19017e+01,4.83704e+01
9.20000e-05,2.32649e-01,3.86316e+02,5.46942e+03,1.34228e-11,1.20256e+01,4.87086e+01
9.25000e-05,2.35488e-01,3.80512e+02,5.48164e+03,1.35381e-11,1.18449e+01,4.90690e+01
9.30000e-05,2.38227e-01,3.79215e+02,5.47291e+03,1.36509e-11,1.18045e+01,4.94155e+01
9.35000e-05,2.40867e-01,3.84194e+02,5.55072e+03,1.37637e-11,1.19595e+01,4.97539e+01
9.40000e-05,2.43626e-01,3.82872e+02,5.51335e+03,1.38774e-11,1.19183e+01,5.01063e+01
9.45000e-05,2.46371e-01,3.83890e+02,5.58885e+03,1.39911e-11,1.19500e+01,5.04579e+01
9.50000e-05,2.49160e-01,3.82305e+02,5.56218e+03,1.41058e-11,1.19007e+01,5.08136e+01
9.55000e-05,2.51852e-01,3.85649e+02,5.58722e+03,1.42186e-11,1.20048e+01,5.11599e+01
9.60000e-05,2.54685e-01,3.82249e+02,5.57056e+03,1.43337e-11,1.18989e+01,5.15213e+01
9.65000e-05,2.57468e-01,3.80423e+02,5.53928e+03,1.44466e-11,1.18421e+01,5.18745e+01
9.70000e-05,2.60247e-01,3.81406e+02,5.65859e+03,1.45596e-11,1.18727e+01,5.22281e+01
9.75000e-05,2.62992e-01,3.81377e+02,5.54397e+03,1.46726e-11,1.18718e+01,5.25774e+01
9.80000e-05,2.65763e-01,3.82349e+02,5.64361e+03,1.47850e-11,1.19020e+01,5.29309e+01
9.85000e-05,2.68520e-01,3.83069e+02,5.60263e+03,1.48983e-11,1.19245e+01,5.32832e+01
9.90000e-05,2.71294e-01,3.82511e+02,5.58009e+03,1.50105e-11,1.19071e+01,5.36372e+01
9.95000e-05,2.74173e-01,3.79394e+02,5.67176e+03,1.51255e-11,1.18101e+01,5.40017e+01
1.00000e-04,2.76782e-01,3.85932e+02,5.57854e+03,1.52364e-11,1.20136e+01,5.43375e+01
1.00500e-04,2.79558e-01,3.87361e+02,5.67865e+03,1.53500e-11,1.20581e+01,5.46963e+01
1.01000e-04,2.82449e-01,3.83252e+02,5.64792e+03,1.54664e-11,1.19302e+01,5.50660e+01
1.01500e-04,2.85260e-01,3.83667e+02,5.70079e+03,1.55806e-11,1.19431e+01,5.54258e+01
1.02000e-04,2.88087e-01,3.83819e+02,5.72299e+03,1.56969e-11,1.19478e+01,5.57879e+01
1.02500e-04,2.90897e-01,3.83731e+02,5.67519e+03,1.58114e-11,1.19451e+01,5.61476e+01
1.03000e-04,2.93758e-01,3.83620e+02,5.77810e+03,1.59287e-11,1.19416e+01,5.65137e+01
1.03500e-04,2.96594e-01,3.83025e+02,5.70506e+03,1.60448e-11,1.19231e+01,5.68762e+01
1.04000e-04,2.99363e-01,3.86625e+02,5.77407e+03,1.61594e-11,1.20352e+01,5.72333e+01
1.04500e-04,3.02160e-01,3.88477e+02,5.74664e+03,1.62757e-11,1.20928e+01,5.75958e+01
1.05000e-04,3.05177e-01,3.80726e+02,5.71657e+03,1.63941e-11,1.18515e+01,5.79791e+01
1.05500e-04,3.07838e-01,3.88468e+02,5.76707e+03,1.65072e-11,1.20925e+01,5.83239e+01
1.06000e-04,3.10784e-01,3.84657e+02,5.76556e+03,1.66247e-11,1.19739e+01,5.87020e+01
1.06500e-04,3.13690e-01,3.83302e+02,5.80973e+03,1.67418e-11,1.19317e+01,5.90737e+01
1.07000e-04,3.16663e-01,3.79031e+02,5.79327e+03,1.68605e-11,1.17988e+01,5.94495e+01
1.07500e-04,3.19467e-01,3.82292e+02,5.83807e+03,1.69760e-11,1.19003e+01,5.98072e+01
1.08000e-04,3.22414e-01,3.80209e+02,5.85349e+03,1.70952e-11,1.18354e+01,6.01810e+01
1.08500e-04,3.25050e-01,3.89480e+02,5.81285e+03,1.72082e-11,1.21240e+01,6.05236e+01
1.09000e-04,3.28041e-01,3.86412e+02,5.89119e+03,1.73283e-11,1.20285e+01,6.09092e+01
1.09500e-04,3.30929e-01,3.85539e+02,5.79583e+03,1.74463e-11,1.20014e+01,6.12806e+01
1.10000e-04,3.33806e-01,3.87032e+02,5.90096e+03,1.75640e-11,1.20478e+01,6.16522e+01
1.10500e-04,3.36827e-01,3.82328e+02,5.86266e+03,1.76857e-11,1.19014e+01,6.20375e+01
1.11000e-04,3.39689e-01,3.84530e+02,5.90763e+03,1.78035e-11,1.19699e+01,6.24046e+01
1.11500e-04,3.42617e-01,3.84575e+02,5.92774e+03,1.79237e-11,1.19714e+01,6.27803e+01
1.12000e-04,3.45456e-01,3.86530e+02,5.85159e+03,1.80410e-11,1.20322e+01,6.31465e+01
1.12500e-04,3.48485e-01,3.83961e+02,5.99009e+03,1.81631e-11,1.19522e+01,6.35344e+01
1.13000e-04,3.51501e-01,3.80014e+02,5.88973e+03,1.82848e-11,1.18294e+01,6.39169e+01
1.13500e-04,3.54310e-01,3.86134e+02,6.01968e+03,1.84028e-11,1.20199e+01,6.42787e+01
1.14000e-04,3.57171e-01,3.89201e+02,5.96129e+03,1.85227e-11,1.21153e+01,6.46502e+01
1.14500e-04,3.60155e-01,3.88502e+02,6.00319e+03,1.86439e-11,1.20936e+01,6.50370e+01
1.15000e-04,3.63191e-01,3.86405e+02,6.02885e+03,1.87673e-11,1.20283e+01,6.54284e+01
1.15500e-04,3.66249e-01,3.83159e+02,6.00910e+03,1.88904e-11,1.19273e+01,6.58193e+01
1.16000e-04,3.69176e-01,3.85695e+02,6.06975e+03,1.90115e-11,1.20062e+01,6.61959e+01
1.16500e-04,3.72050e-01,3.88690e+02,5.98990e+03,1.91318e-11,1.20994e+01,6.65686e+01
1.17000e-04,3.75152e-01,3.84760e+02,6.05733e+03,1.92556e-11,1.19771e+01,6.69668e+01
1.17500e-04,3.78069e-01,3.86810e+02,6.02515e+03,1.93770e-11,1.20409e+01,6.73432e+01
1.18000e-04,3.81097e-01,3.84286e+02,5.98668e+03,1.94995e-11,1.19623e+01,6.77315e+01
1.18500e-04,3.83982e-01,3.87681e+02,6.04105e+03,1.96201e-11,1.20680e+01,6.81046e+01
1.19000e-04,3.86867e-01,3.88816e+02,5.91021e+03,1.97403e-11,1.21034e+01,6.84788e+01
1.19500e-04,3.89856e-01,3.88324e+02,6.02711e+03,1.98620e-11,1.20880e+01,6.88661e+01
1.20000e-04,3.92829e-01,3.87171e+02,5.95515e+03,1.99848e-11,1.20522e+01,6.92502e+01
1.20500e-04,3.95641e-01,3.91205e+02,5.93750e+03,2.01035e-11,1.21777e+01,6.96172e+01
1.21000e-04,3.98804e-01,3.85533e+02,6.06876e+03,2.02308e-11,1.20012e+01,7.00240e+01
1.21500e-04,4.01847e-01,3.83253e+02,6.02936e+03,2.03556e-11,1.19302e+01,7.04131e+01
1.22000e-04,4.04703e-01,3.88999e+02,6.13675e+03,2.04777e-11,1.21091e+01,7.07838e+01
1.22500e-04,4.07690e-01,3.88495e+02,6.02215e+03,2.06017e-11,1.20934e+01,7.11709e+01
1.23000e-04,4.10675e-01,3.90190e+02,6.15510e+03,2.07263e-11,1.21461e+01,7.15595e+01
1.23500e-04,4.13780e-01,3.88322e+02,6.17813e+03,2.08547e-11,1.20880e+01,7.19618e+01
1.24000e-04,4.16939e-01,3.85576e+02,6.23289e+03,2.09836e-11,1.20025e+01,7.23681e+01
1.24500e-04,4.19927e-01,3.89858e+02,6.32635e+03,2.11105e-11,1.21358e+01,7.27568e+01
1.25000e-04,4.22957e-01,3.91277e+02,6.23326e+03,2.12378e-11,1.21800e+01,7.31524e+01
1.25500e-04,4.26294e-01,3.85657e+02,6.41122e+03,2.13719e-11,1.20050e+01,7.35817e+01
1.26000e-04,4.29337e-01,3.87498e+02,6.28702e+03,2.15009e-11,1.20623e+01,7.39751e+01
1.26500e-04,4.32342e-01,3.91054e+02,6.32197e+03,2.16274e-11,1.21730e+01,7.43671e+01
1.27000e-04,4.35622e-01,3.86135e+02,6.33666e+03,2.17614e-11,1.20199e+01,7.47897e+01
1.27500e-04,4.38614e-01,3.89035e+02,6.25565e+03,2.18879e-11,1.21102e+01,7.51780e+01
1.28000e-04,4.41788e-01,3.87587e+02,6.34485e+03,2.20197e-11,1.20651e+01,7.55885e+01
1.28500e-04,4.44832e-01,3.88534e+02,6.23625e+03,2.21481e-11,1.20946e+01,7.59830e+01
1.29000e-04,4.47838e-01,3.91169e+02,6.27333e+03,2.22754e-11,1.21766e+01,7.63753e+01
1.29500e-04,4.50852e-01,3.92726e+02,6.21938e+03,2.24041e-11,1.22251e+01,7.67702e+01
1.30000e-04,4.53845e-01,3.93445e+02,6.12216e+03,2.25298e-11,1.22475e+01,7.71631e+01
1.30500e-04,4.57124e-01,3.89228e+02,6.37066e+03,2.26649e-11,1.21162e+01,7.75889e+01
1.31000e-04,4.60232e-01,3.87602e+02,6.19914e+03,2.27954e-11,1.20656e+01,7.79909e+01
1.31500e-04,4.63291e-01,3.89951e+02,6.36704e+03,2.29257e-11,1.21387e+01,7.83888e+01
1.32000e-04,4.66377e-01,3.89789e+02,6.25397e+03,2.30572e-11,1.21337e+01,7.87902e+01
1.32500e-04,4.69602e-01,3.87294e+02,6.37429e+03,2.31915e-11,1.20560e+01,7.92068e+01
1.33000e-04,4.72822e-01,3.85637e+02,6.42178e+03,2.33279e-11,1.20044e+01,7.96211e+01
1.33500e-04,4.75715e-01,3.92948e+02,6.38449e+03,2.34557e-11,1.22320e+01,8.00004e+01
1.34000e-04,4.78901e-01,3.93745e+02,6.52688e+03,2.35918e-11,1.22568e+01,8.04189e+01
1.34500e-04,4.82096e-01,3.93098e+02,6.44427e+03,2.37284e-11,1.22367e+01,8.08380e+01
1.35000e-04,4.85493e-01,3.89325e+02,6.63086e+03,2.38700e-11,1.21192e+01,8.12792e+01
1.35500e-04,4.88690e-01,3.90315e+02,6.56584e+03,2.40089e-11,1.21500e+01,8.16956e+01
1.36000e-04,4.91836e-01,3.93536e+02,6.62257e+03,2.41455e-11,1.22503e+01,8.21086e+01
1.36500e-04,4.95294e-01,3.89153e+02,6.70795e+03,2.42921e-11,1.21139e+01,8.25576e+01
1.37000e-04,4.98382e-01,3.94385e+02,6.65764e+03,2.44290e-11,1.22767e+01,8.29639e+01
1.37500e-04,5.02025e-01,3.85742e+02,6.76710e+03,2.45807e-11,1.20077e+01,8.34328e+01
1.38000e-04,5.05131e-01,3.90732e+02,6.68129e+03,2.47198e-11,1.21630e+01,8.38376e+01
1.38500e-04,5.08334e-01,3.94058e+02,6.75869e+03,2.48607e-11,1.22665e+01,8.42587e+01
1.39000e-04,5.11821e-01,3.89516e+02,6.74773e+03,2.50104e-11,1.21252e+01,8.47119e+01
1.39500e-04,5.15131e-01,3.90204e+02,6.77987e+03,2.51544e-11,1.21466e+01,8.51427e+01
1.40000e-04,5.18569e-01,3.87878e+02,6.81190e+03,2.53038e-11,1.20742e+01,8.55876e+01
1.40500e-04,5.21696e-01,3.91966e+02,6.67127e+03,2.54445e-11,1.22014e+01,8.59965e+01
1.41000e-04,5.25070e-01,3.91428e+02,6.82047e+03,2.55916e-11,1.21847e+01,8.64372e+01
1.41500e-04,5.28489e-01,3.88923e+02,6.75834e+03,2.57410e-11,1.21067e+01,8.68808e+01
1.42000e-04,5.31901e-01,3.87598e+02,6.83640e+03,2.58897e-11,1.20654e+01,8.73221e+01
1.42500e-04,5.34962e-01,3.94740e+02,6.78927e+03,2.60306e-11,1.22878e+01,8.77252e+01
1.43000e-04,5.38458e-01,3.90466e+02,6.77312e+03,2.61820e-11,1.21547e+01,8.81806e+01
1.43500e-04,5.41700e-01,3.93433e+02,6.83300e+03,2.63277e-11,1.22471e+01,8.86062e+01
1.44000e-04,5.45215e-01,3.88987e+02,6.79458e+03,2.64809e-11,1.21087e+01,8.90623e+01
1.44500e-04,5.48497e-01,3.91537e+02,6.88628e+03,2.66278e-11,1.21881e+01,8.94911e+01
1.45000e-04,5.51976e-01,3.88081e+02,6.79922e+03,2.67813e-11,1.20805e+01,8.99416e+01
1.45500e-04,5.55271e-01,3.89840e+02,6.84878e+03,2.69287e-11,1.21352e+01,9.03700e+01
1.46000e-04,5.58628e-01,3.90424e+02,6.88201e+03,2.70799e-11,1.21534e+01,9.08073e+01
1.46500e-04,5.62012e-01,3.89859e+02,6.84193e+03,2.72316e-11,1.21358e+01,9.12474e+01
1.47000e-04,5.65408e-01,3.89854e+02,6.91526e+03,2.73837e-11,1.21357e+01,9.16892e+01
1.47500e-04,5.68859e-01,3.88511e+02,6.91292e+03,2.75389e-11,1.20939e+01,9.21365e+01
1.48000e-04,5.72017e-01,3.94002e+02,6.89841e+03,2.76853e-11,1.22648e+01,9.25517e+01
1.48500e-04,5.75657e-01,3.88481e+02,6.94296e+03,2.78469e-11,1.20929e+01,9.30234e+01
1.49000e-04,5.79004e-01,3.89406e+02,6.89601e+03,2.79991e-11,1.21217e+01,9.34582e+01
1.49500e-04,5.82339e-01,3.91433e+02,6.96887e+03,2.81522e-11,1.21848e+01,9.38937e+01
1.50000e-04,5.85711e-01,3.91406e+02,6.86835e+03,2.83064e-11,1.21840e+01,9.43340e+01
1.50500e-04,5.89105e-01,3.91727e+02,6.94531e+03,2.84611e-11,1.21940e+01,9.47777e+01
1.51000e-04,5.92442e-01,3.92436e+02,6.86230e+03,2.86148e-11,1.22160e+01,9.52145e+01
1.51500e-04,5.96156e-01,3.85518e+02,6.95563e+03,2.87794e-11,1.20007e+01,9.56923e+01
1.52000e-04,5.99346e-01,3.90462e+02,6.94397e+03,2.89299e-11,1.21546e+01,9.61078e+01
1.52500e-04,6.02794e-01,3.88934e+02,6.89128e+03,2.90870e-11,1.21070e+01,9.65552e+01
1.53000e-04,6.06240e-01,3.88317e+02,6.96956e+03,2.92452e-11,1.20878e+01,9.70017e+01
1.53500e-04,6.09553e-01,3.89194e+02,6.83475e+03,2.93994e-11,1.21151e+01,9.74318e+01
1.54000e-04,6.12858e-01,3.91850e+02,6.98384e+03,2.95533e-11,1.21978e+01,9.78639e+01
1.54500e-04,6.16179e-01,3.93407e+02,6.91871e+03,2.97092e-11,1.22463e+01,9.82998e+01
1.55000e-04,6.19631e-01,3.92226e+02,6.93307e+03,2.98679e-11,1.22095e+01,9.87516e+01
1.55500e-04,6.23206e-01,3.89408e+02,7.02888e+03,3.00322e-11,1.21218e+01,9.92160e+01
1.56000e-04,6.26537e-01,3.90766e+02,6.92556e+03,3.01889e-11,1.21640e+01,9.96503e+01
1.56500e-04,6.30060e-01,3.89570e+02,7.07486e+03,3.03520e-11,1.21268e+01,1.00108e+02
1.57000e-04,6.33495e-01,3.88936e+02,6.94839e+03,3.05134e-11,1.21071e+01,1.00554e+02
1.57500e-04,6.36736e-01,3.92923e+02,7.00166e+03,3.06682e-11,1.22312e+01,1.00979e+02
1.58000e-04,6.40209e-01,3.91733e+02,6.97335e+03,3.08310e-11,1.21942e+01,1.01433e+02
1.58500e-04,6.43730e-01,3.89837e+02,7.00405e+03,3.09948e-11,1.21352e+01,1.01891e+02
1.59000e-04,6.47073e-01,3.92343e+02,7.07329e+03,3.11547e-11,1.22132e+01,1.02328e+02
1.59500e-04,6.50632e-01,3.89225e+02,6.95985e+03,3.13209e-11,1.21161e+01,1.02790e+02
1.60000e-04,6.54027e-01,3.90999e+02,7.11028e+03,3.14823e-11,1.21713e+01,1.03233e+02
1.60500e-04,6.57667e-01,3.87008e+02,7.03520e+03,3.16527e-11,1.20471e+01,1.03703e+02
1.61000e-04,6.61095e-01,3.88078e+02,7.10942e+03,3.18157e-11,1.20804e+01,1.04147e+02
1.61500e-04,6.64496e-01,3.89821e+02,7.12749e+03,3.19797e-11,1.21346e+01,1.04589e+02
1.62000e-04,6.68006e-01,3.88961e+02,7.08460e+03,3.21463e-11,1.21079e+01,1.05045e+02
1.62500e-04,6.71449e-01,3.90326e+02,7.17864e+03,3.23120e-11,1.21504e+01,1.05493e+02
1.63000e-04,6.74825e-01,3.92211e+02,7.09654e+03,3.24757e-11,1.22091e+01,1.05935e+02
1.63500e-04,6.78293e-01,3.92531e+02,7.12509e+03,3.26424e-11,1.22190e+01,1.06389e+02
1.64000e-04,6.81869e-01,3.90631e+02,7.11096e+03,3.28128e-11,1.21599e+01,1.06855e+02
1.64500e-04,6.85309e-01,3.91452e+02,7.12275e+03,3.29791e-11,1.21854e+01,1.07304e+02
1.65000e-04,6.88816e-01,3.90746e+02,7.09766e+03,3.31483e-11,1.21634e+01,1.07762e+02
1.65500e-04,6.92226e-01,3.91899e+02,7.10009e+03,3.33141e-11,1.21993e+01,1.08207e+02
1.66000e-04,6.95693e-01,3.92688e+02,7.17920e+03,3.34824e-11,1.22239e+01,1.08662e+02
1.66500e-04,6.99251e-01,3.90637e+02,7.05663e+03,3.36541e-11,1.21600e+01,1.09125e+02
1.67000e-04,7.02707e-01,3.91253e+02,7.14243e+03,3.38219e-11,1.21792e+01,1.09577e+02
1.67500e-04,7.06271e-01,3.89696e+02,7.12083e+03,3.39943e-11,1.21307e+01,1.10040e+02
1.68000e-04,7.09703e-01,3.89986e+02,7.05871e+03,3.41612e-11,1.21398e+01,1.10486e+02
1.68500e-04,7.13137e-01,3.91405e+02,7.18982e+03,3.43292e-11,1.21840e+01,1.10935e+02
