03/11/2025 13:39:06
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
5.90000e-05,7.30596e-02,3.46253e+02,4.28267e+03,5.85519e-12,1.07784e+01,3.01988e+01
5.95000e-05,7.52036e-02,3.46125e+02,4.31145e+03,5.97274e-12,1.07745e+01,3.04464e+01
6.00000e-05,7.72859e-02,3.50318e+02,4.32040e+03,6.08885e-12,1.09050e+01,3.06898e+01
6.05000e-05,7.94492e-02,3.50474e+02,4.35963e+03,6.20580e-12,1.09098e+01,3.09427e+01
6.10000e-05,8.17054e-02,3.46633e+02,4.42252e+03,6.32382e-12,1.07903e+01,3.12037e+01
6.15000e-05,8.38515e-02,3.50761e+02,4.44903e+03,6.44158e-12,1.09188e+01,3.14548e+01
6.20000e-05,8.60758e-02,3.51805e+02,4.51085e+03,6.56136e-12,1.09512e+01,3.17159e+01
6.25000e-05,8.83884e-02,3.48875e+02,4.56373e+03,6.68265e-12,1.08600e+01,3.19851e+01
6.30000e-05,9.05788e-02,3.54458e+02,4.58677e+03,6.80438e-12,1.10338e+01,3.22441e+01
6.35000e-05,9.28676e-02,3.54855e+02,4.62134e+03,6.92726e-12,1.10462e+01,3.25151e+01
6.40000e-05,9.52646e-02,3.50995e+02,4.70342e+03,7.05238e-12,1.09260e+01,3.27958e+01
6.45000e-05,9.75712e-02,3.56498e+02,4.82134e+03,7.17913e-12,1.10973e+01,3.30701e+01
6.50000e-05,9.99142e-02,3.59563e+02,4.81740e+03,7.30789e-12,1.11927e+01,3.33512e+01
6.55000e-05,1.02346e-01,3.58690e+02,4.86869e+03,7.43710e-12,1.11656e+01,3.36421e+01
6.60000e-05,1.04713e-01,3.61420e+02,4.85657e+03,7.56529e-12,1.12505e+01,3.39276e+01
6.65000e-05,1.07116e-01,3.62035e+02,4.85989e+03,7.69363e-12,1.12697e+01,3.42178e+01
6.70000e-05,1.09497e-01,3.63256e+02,4.83721e+03,7.82009e-12,1.13077e+01,3.45064e+01
6.75000e-05,1.11947e-01,3.59407e+02,4.80775e+03,7.94529e-12,1.11879e+01,3.48002e+01
6.80000e-05,1.14285e-01,3.61812e+02,4.79020e+03,8.06711e-12,1.12627e+01,3.50825e+01
6.85000e-05,1.16601e-01,3.64810e+02,4.76539e+03,8.18699e-12,1.13561e+01,3.53643e+01
6.90000e-05,1.18847e-01,3.72223e+02,4.77325e+03,8.30451e-12,1.15868e+01,3.56433e+01
6.95000e-05,1.21284e-01,3.68096e+02,4.77004e+03,8.42178e-12,1.14584e+01,3.59425e+01
7.00000e-05,1.23817e-01,3.60135e+02,4.83466e+03,8.53892e-12,1.12105e+01,3.62468e+01
7.05000e-05,1.26048e-01,3.70433e+02,4.84399e+03,8.65258e-12,1.15311e+01,3.65225e+01
7.10000e-05,1.28527e-01,3.67473e+02,4.89449e+03,8.76740e-12,1.14390e+01,3.68265e+01
7.15000e-05,1.30915e-01,3.70958e+02,4.93261e+03,8.88117e-12,1.15475e+01,3.71221e+01
7.20000e-05,1.33289e-01,3.75874e+02,4.95220e+03,8.99386e-12,1.17005e+01,3.74197e+01
7.25000e-05,1.35915e-01,3.67952e+02,5.01835e+03,9.10871e-12,1.14539e+01,3.77421e+01
7.30000e-05,1.38339e-01,3.71674e+02,5.01469e+03,9.22132e-12,1.15698e+01,3.80426e+01
7.35000e-05,1.40878e-01,3.69006e+02,5.02528e+03,9.33468e-12,1.14867e+01,3.83553e+01
7.40000e-05,1.43356e-01,3.70388e+02,5.04281e+03,9.44702e-12,1.15297e+01,3.86615e+01
7.45000e-05,1.45753e-01,3.75797e+02,5.02301e+03,9.55807e-12,1.16981e+01,3.89621e+01
7.50000e-05,1.48282e-01,3.73996e+02,5.03427e+03,9.67106e-12,1.16420e+01,3.92776e+01
7.55000e-05,1.50653e-01,3.80226e+02,5.00031e+03,9.78173e-12,1.18360e+01,3.95783e+01
7.60000e-05,1.53202e-01,3.76985e+02,5.02405e+03,9.89481e-12,1.17351e+01,3.98990e+01
7.65000e-05,1.55632e-01,3.80038e+02,5.00917e+03,1.00063e-11,1.18301e+01,4.02071e+01
7.70000e-05,1.58145e-01,3.78518e+02,5.01150e+03,1.01190e-11,1.17828e+01,4.05244e+01
7.75000e-05,1.60690e-01,3.75865e+02,5.03383e+03,1.02319e-11,1.17002e+01,4.08435e+01
7.80000e-05,1.63258e-01,3.72088e+02,5.04089e+03,1.03450e-11,1.15826e+01,4.11624e+01
7.85000e-05,1.65665e-01,3.78212e+02,5.07667e+03,1.04565e-11,1.17733e+01,4.14660e+01
7.90000e-05,1.68093e-01,3.83452e+02,5.09049e+03,1.05673e-11,1.19364e+01,4.17767e+01
7.95000e-05,1.70748e-01,3.77969e+02,5.15160e+03,1.06815e-11,1.17657e+01,4.21115e+01
8.00000e-05,1.73128e-01,3.87095e+02,5.14002e+03,1.07918e-11,1.20498e+01,4.24188e+01
8.05000e-05,1.75737e-01,3.84420e+02,5.16240e+03,1.09040e-11,1.19665e+01,4.27535e+01
8.10000e-05,1.78310e-01,3.84268e+02,5.18394e+03,1.10153e-11,1.19618e+01,4.30833e+01
8.15000e-05,1.80987e-01,3.79092e+02,5.20310e+03,1.11270e-11,1.18007e+01,4.34219e+01
8.20000e-05,1.83447e-01,3.85606e+02,5.21139e+03,1.12362e-11,1.20034e+01,4.37384e+01
8.25000e-05,1.86068e-01,3.84047e+02,5.22732e+03,1.13464e-11,1.19549e+01,4.40742e+01
8.30000e-05,1.88689e-01,3.82493e+02,5.22817e+03,1.14564e-11,1.19065e+01,4.44087e+01
8.35000e-05,1.91238e-01,3.84254e+02,5.20966e+03,1.15648e-11,1.19614e+01,4.47354e+01
8.40000e-05,1.93807e-01,3.84905e+02,5.20860e+03,1.16729e-11,1.19816e+01,4.50654e+01
8.45000e-05,1.96456e-01,3.82255e+02,5.24072e+03,1.17824e-11,1.18991e+01,4.54032e+01
8.50000e-05,1.99037e-01,3.82354e+02,5.21221e+03,1.18905e-11,1.19022e+01,4.57325e+01
8.55000e-05,2.01628e-01,3.83530e+02,5.27326e+03,1.19993e-11,1.19388e+01,4.60639e+01
8.60000e-05,2.04251e-01,3.83339e+02,5.28633e+03,1.21091e-11,1.19329e+01,4.63995e+01
8.65000e-05,2.06964e-01,3.79609e+02,5.32536e+03,1.22207e-11,1.18168e+01,4.67430e+01
8.70000e-05,2.09555e-01,3.82386e+02,5.33916e+03,1.23314e-11,1.19032e+01,4.70735e+01
8.75000e-05,2.12084e-01,3.88120e+02,5.33484e+03,1.24413e-11,1.20817e+01,4.74010e+01
8.80000e-05,2.14824e-01,3.84116e+02,5.36814e+03,1.25547e-11,1.19570e+01,4.77522e+01
8.85000e-05,2.17416e-01,3.87654e+02,5.37582e+03,1.26663e-11,1.20672e+01,4.80874e+01
8.90000e-05,2.20064e-01,3.89016e+02,5.40100e+03,1.27792e-11,1.21096e+01,4.84311e+01
8.95000e-05,2.22758e-01,3.88238e+02,5.40696e+03,1.28927e-11,1.20854e+01,4.87800e+01
9.00000e-05,2.25445e-01,3.87986e+02,5.41367e+03,1.30062e-11,1.20775e+01,4.91278e+01
9.05000e-05,2.28219e-01,3.83748e+02,5.42477e+03,1.31206e-11,1.19456e+01,4.94831e+01
9.10000e-05,2.30837e-01,3.86692e+02,5.40741e+03,1.32325e-11,1.20372e+01,4.98208e+01
9.15000e-05,2.33557e-01,3.85375e+02,5.43638e+03,1.33455e-11,1.19963e+01,5.01705e+01
9.20000e-05,2.36088e-01,3.92511e+02,5.41285e+03,1.34549e-11,1.22184e+01,5.05020e+01
9.25000e-05,2.38944e-01,3.85391e+02,5.46337e+03,1.35685e-11,1.19967e+01,5.08691e+01
9.30000e-05,2.41638e-01,3.86698e+02,5.49643e+03,1.36798e-11,1.20374e+01,5.12167e+01
9.35000e-05,2.44344e-01,3.87728e+02,5.50812e+03,1.37909e-11,1.20695e+01,5.15667e+01
9.40000e-05,2.47056e-01,3.89264e+02,5.54392e+03,1.39018e-11,1.21173e+01,5.19190e+01
9.45000e-05,2.49786e-01,3.88980e+02,5.50036e+03,1.40123e-11,1.21085e+01,5.22732e+01
9.50000e-05,2.52518e-01,3.89715e+02,5.55091e+03,1.41228e-11,1.21314e+01,5.26285e+01
9.55000e-05,2.55336e-01,3.87340e+02,5.58678e+03,1.42348e-11,1.20574e+01,5.29926e+01
9.60000e-05,2.58114e-01,3.87029e+02,5.59747e+03,1.43467e-11,1.20477e+01,5.33513e+01
9.65000e-05,2.60828e-01,3.90321e+02,5.62891e+03,1.44577e-11,1.21502e+01,5.37047e+01
9.70000e-05,2.63550e-01,3.91545e+02,5.55455e+03,1.45684e-11,1.21883e+01,5.40603e+01
9.75000e-05,2.66268e-01,3.94034e+02,5.60238e+03,1.46794e-11,1.22658e+01,5.44176e+01
9.80000e-05,2.69070e-01,3.91920e+02,5.56726e+03,1.47913e-11,1.22000e+01,5.47841e+01
9.85000e-05,2.71861e-01,3.90579e+02,5.57704e+03,1.49037e-11,1.21582e+01,5.51477e+01
9.90000e-05,2.74612e-01,3.91263e+02,5.59076e+03,1.50151e-11,1.21795e+01,5.55068e+01
9.95000e-05,2.77219e-01,3.97525e+02,5.55657e+03,1.51239e-11,1.23745e+01,5.58526e+01
1.00000e-04,2.80061e-01,3.93895e+02,5.57654e+03,1.52361e-11,1.22615e+01,5.62261e+01
1.00500e-04,2.82840e-01,3.93301e+02,5.58873e+03,1.53471e-11,1.22430e+01,5.65907e+01
1.01000e-04,2.85566e-01,3.94971e+02,5.58812e+03,1.54573e-11,1.22950e+01,5.69500e+01
1.01500e-04,2.88475e-01,3.89854e+02,5.63868e+03,1.55701e-11,1.21357e+01,5.73283e+01
1.02000e-04,2.91316e-01,3.87264e+02,5.61950e+03,1.56823e-11,1.20550e+01,5.76953e+01
1.02500e-04,2.94093e-01,3.88406e+02,5.66793e+03,1.57934e-11,1.20906e+01,5.80552e+01
1.03000e-04,2.96727e-01,3.94525e+02,5.61627e+03,1.59020e-11,1.22811e+01,5.84019e+01
1.03500e-04,2.99592e-01,3.92166e+02,5.67804e+03,1.60145e-11,1.22076e+01,5.87767e+01
1.04000e-04,3.02414e-01,3.90820e+02,5.64067e+03,1.61261e-11,1.21657e+01,5.91447e+01
1.04500e-04,3.05194e-01,3.91439e+02,5.65127e+03,1.62376e-11,1.21850e+01,5.95078e+01
1.05000e-04,3.08029e-01,3.90091e+02,5.66560e+03,1.63499e-11,1.21431e+01,5.98767e+01
1.05500e-04,3.10590e-01,3.99048e+02,5.61855e+03,1.64575e-11,1.24219e+01,6.02177e+01
1.06000e-04,3.13546e-01,3.92785e+02,5.67036e+03,1.65724e-11,1.22269e+01,6.06051e+01
1.06500e-04,3.16230e-01,3.97041e+02,5.63916e+03,1.66823e-11,1.23594e+01,6.09606e+01
1.07000e-04,3.19029e-01,3.96894e+02,5.65324e+03,1.67944e-11,1.23548e+01,6.13312e+01
1.07500e-04,3.21836e-01,3.96506e+02,5.65789e+03,1.69067e-11,1.23427e+01,6.17025e+01
1.08000e-04,3.24765e-01,3.91996e+02,5.69702e+03,1.70216e-11,1.22023e+01,6.20856e+01
1.08500e-04,3.27531e-01,3.94489e+02,5.72149e+03,1.71341e-11,1.22800e+01,6.24496e+01
1.09000e-04,3.30312e-01,3.95780e+02,5.69295e+03,1.72465e-11,1.23201e+01,6.28169e+01
1.09500e-04,3.33161e-01,3.95603e+02,5.75464e+03,1.73609e-11,1.23146e+01,6.31929e+01
1.10000e-04,3.36175e-01,3.89441e+02,5.77905e+03,1.74781e-11,1.21228e+01,6.35845e+01
1.10500e-04,3.38876e-01,3.95236e+02,5.76565e+03,1.75904e-11,1.23032e+01,6.39406e+01
1.11000e-04,3.41676e-01,3.96954e+02,5.75711e+03,1.77039e-11,1.23567e+01,6.43115e+01
1.11500e-04,3.44606e-01,3.93916e+02,5.76958e+03,1.78194e-11,1.22621e+01,6.46966e+01
1.12000e-04,3.47318e-01,3.98932e+02,5.75242e+03,1.79310e-11,1.24183e+01,6.50575e+01
1.12500e-04,3.50322e-01,3.93071e+02,5.76886e+03,1.80475e-11,1.22358e+01,6.54515e+01
1.13000e-04,3.53042e-01,3.97349e+02,5.73463e+03,1.81590e-11,1.23690e+01,6.58121e+01
1.13500e-04,3.55943e-01,3.94115e+02,5.69671e+03,1.82732e-11,1.22683e+01,6.61934e+01
1.14000e-04,3.58753e-01,3.94397e+02,5.70285e+03,1.83859e-11,1.22771e+01,6.65632e+01
1.14500e-04,3.61543e-01,3.95604e+02,5.71339e+03,1.84984e-11,1.23147e+01,6.69314e+01
1.15000e-04,3.64358e-01,3.95412e+02,5.68892e+03,1.86114e-11,1.23087e+01,6.73028e+01
1.15500e-04,3.67110e-01,3.97769e+02,5.70185e+03,1.87235e-11,1.23821e+01,6.76681e+01
1.16000e-04,3.69837e-01,4.00571e+02,5.67571e+03,1.88344e-11,1.24693e+01,6.80324e+01
1.16500e-04,3.72903e-01,3.92960e+02,5.78596e+03,1.89533e-11,1.22324e+01,6.84344e+01
1.17000e-04,3.75698e-01,3.95732e+02,5.81490e+03,1.90677e-11,1.23187e+01,6.88035e+01
1.17500e-04,3.78506e-01,3.98474e+02,5.84039e+03,1.91834e-11,1.24040e+01,6.91767e+01
1.18000e-04,3.81368e-01,4.00508e+02,5.91215e+03,1.93008e-11,1.24673e+01,6.95592e+01
1.18500e-04,3.84484e-01,3.94525e+02,5.97111e+03,1.94234e-11,1.22811e+01,6.99693e+01
1.19000e-04,3.87332e-01,3.99247e+02,6.04075e+03,1.95417e-11,1.24281e+01,7.03487e+01
1.19500e-04,3.90157e-01,4.04624e+02,6.03282e+03,1.96596e-11,1.25954e+01,7.07301e+01
1.20000e-04,3.93253e-01,4.01359e+02,6.08404e+03,1.97835e-11,1.24938e+01,7.11446e+01
1.20500e-04,3.96216e-01,4.01954e+02,6.03878e+03,1.99048e-11,1.25123e+01,7.15419e+01
1.21000e-04,3.99146e-01,4.03224e+02,6.01351e+03,2.00251e-11,1.25519e+01,7.19362e+01
1.21500e-04,4.02196e-01,3.99782e+02,5.97848e+03,2.01474e-11,1.24447e+01,7.23430e+01
1.22000e-04,4.05116e-01,3.99717e+02,5.91328e+03,2.02663e-11,1.24427e+01,7.27324e+01
1.22500e-04,4.08000e-01,4.01208e+02,5.93507e+03,2.03847e-11,1.24891e+01,7.31184e+01
1.23000e-04,4.10953e-01,4.00248e+02,5.92709e+03,2.05046e-11,1.24592e+01,7.35127e+01
1.23500e-04,4.13816e-01,4.01953e+02,5.90616e+03,2.06230e-11,1.25123e+01,7.38966e+01
1.24000e-04,4.16863e-01,3.97668e+02,5.91852e+03,2.07454e-11,1.23789e+01,7.43010e+01
1.24500e-04,4.19637e-01,4.02666e+02,5.92728e+03,2.08624e-11,1.25345e+01,7.46735e+01
1.25000e-04,4.22688e-01,3.99050e+02,5.96548e+03,2.09861e-11,1.24219e+01,7.50798e+01
1.25500e-04,4.25612e-01,3.99615e+02,5.96280e+03,2.11075e-11,1.24395e+01,7.54696e+01
1.26000e-04,4.28590e-01,3.98858e+02,5.99310e+03,2.12307e-11,1.24160e+01,7.58660e+01
1.26500e-04,4.31377e-01,4.04849e+02,6.02524e+03,2.13499e-11,1.26025e+01,7.62423e+01
1.27000e-04,4.34471e-01,4.01237e+02,6.04876e+03,2.14765e-11,1.24900e+01,7.66565e+01
1.27500e-04,4.37336e-01,4.05654e+02,6.09227e+03,2.15988e-11,1.26275e+01,7.70443e+01
1.28000e-04,4.40471e-01,4.01827e+02,6.11627e+03,2.17272e-11,1.25084e+01,7.74646e+01
1.28500e-04,4.43532e-01,4.01658e+02,6.19850e+03,2.18547e-11,1.25031e+01,7.78747e+01
1.29000e-04,4.46420e-01,4.07071e+02,6.20855e+03,2.19786e-11,1.26716e+01,7.82669e+01
1.29500e-04,4.49810e-01,3.97669e+02,6.27093e+03,2.21143e-11,1.23790e+01,7.87168e+01
1.30000e-04,4.52775e-01,4.01331e+02,6.25507e+03,2.22407e-11,1.24929e+01,7.91137e+01
1.30500e-04,4.55966e-01,3.98167e+02,6.26713e+03,2.23723e-11,1.23945e+01,7.95376e+01
1.31000e-04,4.58933e-01,4.02009e+02,6.27683e+03,2.24991e-11,1.25140e+01,7.99356e+01
1.31500e-04,4.61979e-01,4.03290e+02,6.26712e+03,2.26276e-11,1.25539e+01,8.03454e+01
1.32000e-04,4.65234e-01,3.98441e+02,6.28357e+03,2.27615e-11,1.24030e+01,8.07781e+01
1.32500e-04,4.68161e-01,4.03292e+02,6.26794e+03,2.28876e-11,1.25540e+01,8.11719e+01
1.33000e-04,4.71403e-01,3.98884e+02,6.28330e+03,2.30214e-11,1.24168e+01,8.16033e+01
1.33500e-04,4.74403e-01,4.01816e+02,6.29106e+03,2.31503e-11,1.25080e+01,8.20055e+01
1.34000e-04,4.77469e-01,4.02431e+02,6.26896e+03,2.32808e-11,1.25272e+01,8.24172e+01
1.34500e-04,4.80540e-01,4.02426e+02,6.23658e+03,2.34117e-11,1.25270e+01,8.28295e+01
1.35000e-04,4.83605e-01,4.02627e+02,6.23841e+03,2.35424e-11,1.25333e+01,8.32412e+01
1.35500e-04,4.86731e-01,4.01570e+02,6.27632e+03,2.36755e-11,1.25004e+01,8.36601e+01
1.36000e-04,4.89690e-01,4.05665e+02,6.29898e+03,2.38049e-11,1.26279e+01,8.40606e+01
1.36500e-04,4.93075e-01,3.98222e+02,6.34910e+03,2.39453e-11,1.23962e+01,8.45102e+01
1.37000e-04,4.96120e-01,4.01049e+02,6.38900e+03,2.40783e-11,1.24842e+01,8.49177e+01
1.37500e-04,4.99242e-01,4.01203e+02,6.35428e+03,2.42132e-11,1.24890e+01,8.53356e+01
1.38000e-04,5.02373e-01,4.01755e+02,6.40213e+03,2.43489e-11,1.25061e+01,8.57553e+01
1.38500e-04,5.05601e-01,3.99262e+02,6.37922e+03,2.44865e-11,1.24285e+01,8.61852e+01
1.39000e-04,5.08464e-01,4.06686e+02,6.35996e+03,2.46156e-11,1.26596e+01,8.65737e+01
1.39500e-04,5.11785e-01,4.02358e+02,6.43341e+03,2.47561e-11,1.25249e+01,8.70195e+01
1.40000e-04,5.14748e-01,4.07701e+02,6.41786e+03,2.48885e-11,1.26912e+01,8.74225e+01
1.40500e-04,5.18045e-01,4.04581e+02,6.47272e+03,2.50297e-11,1.25941e+01,8.78675e+01
1.41000e-04,5.21168e-01,4.06071e+02,6.46343e+03,2.51667e-11,1.26405e+01,8.82907e+01
1.41500e-04,5.24358e-01,4.06545e+02,6.52215e+03,2.53063e-11,1.26553e+01,8.87233e+01
1.42000e-04,5.27654e-01,4.04035e+02,6.51396e+03,2.54488e-11,1.25771e+01,8.91676e+01
1.42500e-04,5.30831e-01,4.04893e+02,6.52724e+03,2.55889e-11,1.26038e+01,8.95967e+01
1.43000e-04,5.34120e-01,4.03563e+02,6.59042e+03,2.57326e-11,1.25624e+01,9.00397e+01
1.43500e-04,5.37363e-01,4.04001e+02,6.63003e+03,2.58757e-11,1.25760e+01,9.04767e+01
1.44000e-04,5.40555e-01,4.05994e+02,6.65015e+03,2.60180e-11,1.26381e+01,9.09090e+01
1.44500e-04,5.43879e-01,4.04263e+02,6.62909e+03,2.61640e-11,1.25842e+01,9.13574e+01
1.45000e-04,5.47254e-01,4.01940e+02,6.68620e+03,2.63124e-11,1.25119e+01,9.18100e+01
1.45500e-04,5.50514e-01,4.02353e+02,6.66780e+03,2.64579e-11,1.25247e+01,9.22476e+01
1.46000e-04,5.53557e-01,4.07983e+02,6.64342e+03,2.65978e-11,1.27000e+01,9.26618e+01
1.46500e-04,5.56970e-01,4.04696e+02,6.68361e+03,2.67479e-11,1.25977e+01,9.31226e+01
1.47000e-04,5.60361e-01,4.02191e+02,6.70303e+03,2.68978e-11,1.25197e+01,9.35777e+01
1.47500e-04,5.63478e-01,4.06785e+02,6.71953e+03,2.70409e-11,1.26627e+01,9.40006e+01
1.48000e-04,5.66802e-01,4.06187e+02,6.72092e+03,2.71898e-11,1.26441e+01,9.44511e+01
1.48500e-04,5.70164e-01,4.04824e+02,6.73467e+03,2.73402e-11,1.26017e+01,9.49051e+01
1.49000e-04,5.73438e-01,4.06113e+02,6.77677e+03,2.74884e-11,1.26418e+01,9.53488e+01
1.49500e-04,5.76717e-01,4.07571e+02,6.80127e+03,2.76372e-11,1.26872e+01,9.57946e+01
1.50000e-04,5.80150e-01,4.05803e+02,6.84815e+03,2.77916e-11,1.26321e+01,9.62595e+01
1.50500e-04,5.83421e-01,4.07252e+02,6.78746e+03,2.79416e-11,1.26772e+01,9.67039e+01
1.51000e-04,5.86903e-01,4.04550e+02,6.86633e+03,2.80981e-11,1.25931e+01,9.71738e+01
1.51500e-04,5.90105e-01,4.08028e+02,6.82505e+03,2.82469e-11,1.27014e+01,9.76097e+01
1.52000e-04,5.93728e-01,4.02344e+02,6.89409e+03,2.84084e-11,1.25245e+01,9.80961e+01
1.52500e-04,5.96911e-01,4.06899e+02,6.88418e+03,2.85579e-11,1.26663e+01,9.85281e+01
1.53000e-04,6.00187e-01,4.08659e+02,6.83593e+03,2.87101e-11,1.27210e+01,9.89749e+01
1.53500e-04,6.03492e-01,4.10208e+02,6.87573e+03,2.88637e-11,1.27693e+01,9.94271e+01
1.54000e-04,6.07115e-01,4.04394e+02,6.87427e+03,2.90267e-11,1.25883e+01,9.99160e+01
1.54500e-04,6.10308e-01,4.08683e+02,6.89507e+03,2.91776e-11,1.27218e+01,1.00351e+02
1.55000e-04,6.13817e-01,4.06176e+02,6.93436e+03,2.93383e-11,1.26438e+01,1.00827e+02
1.55500e-04,6.17284e-01,4.04413e+02,6.91313e+03,2.94978e-11,1.25889e+01,1.01295e+02
1.56000e-04,6.20715e-01,4.04096e+02,6.97068e+03,2.96570e-11,1.25790e+01,1.01757e+02
1.56500e-04,6.23985e-01,4.07035e+02,6.94323e+03,2.98115e-11,1.26705e+01,1.02201e+02
1.57000e-04,6.27535e-01,4.04885e+02,7.04653e+03,2.99752e-11,1.26036e+01,1.02681e+02
1.57500e-04,6.30800e-01,4.08499e+02,7.00129e+03,3.01307e-11,1.27161e+01,1.03126e+02
1.58000e-04,6.34092e-01,4.11198e+02,6.97471e+03,3.02871e-11,1.28001e+01,1.03577e+02
1.58500e-04,6.37475e-01,4.12260e+02,7.00899e+03,3.04468e-11,1.28331e+01,1.04043e+02
1.59000e-04,6.41051e-01,4.09044e+02,6.99964e+03,3.06125e-11,1.27330e+01,1.04531e+02
1.59500e-04,6.44574e-01,4.07082e+02,7.00764e+03,3.07775e-11,1.26720e+01,1.05009e+02
1.60000e-04,6.47745e-01,4.12206e+02,6.97115e+03,3.09315e-11,1.28314e+01,1.05445e+02
1.60500e-04,6.51290e-01,4.09366e+02,6.96950e+03,3.10982e-11,1.27430e+01,1.05929e+02
1.61000e-04,6.54593e-01,4.11288e+02,6.93584e+03,3.12572e-11,1.28029e+01,1.06383e+02
1.61500e-04,6.57911e-01,4.11983e+02,6.84998e+03,3.14163e-11,1.28245e+01,1.06839e+02
1.62000e-04,6.61281e-01,4.11622e+02,6.85370e+03,3.15773e-11,1.28133e+01,1.07302e+02
1.62500e-04,6.64458e-01,4.14578e+02,6.79021e+03,3.17322e-11,1.29053e+01,1.07741e+02
1.63000e-04,6.67917e-01,4.12128e+02,6.82721e+03,3.18964e-11,1.28290e+01,1.08217e+02
1.63500e-04,6.71318e-01,4.11234e+02,6.86517e+03,3.20587e-11,1.28012e+01,1.08683e+02
1.64000e-04,6.74902e-01,4.07236e+02,6.92306e+03,3.22281e-11,1.26768e+01,1.09170e+02
1.64500e-04,6.78022e-01,4.12691e+02,6.93971e+03,3.23829e-11,1.28465e+01,1.09600e+02
1.65000e-04,6.81392e-01,4.12977e+02,6.92349e+03,3.25461e-11,1.28555e+01,1.10064e+02
1.65500e-04,6.84811e-01,4.12405e+02,6.93602e+03,3.27115e-11,1.28377e+01,1.10534e+02
1.66000e-04,6.88335e-01,4.09956e+02,6.95674e+03,3.28804e-11,1.27614e+01,1.11016e+02
1.66500e-04,6.91547e-01,4.13616e+02,6.95910e+03,3.30395e-11,1.28754e+01,1.11460e+02
1.67000e-04,6.95198e-01,4.08805e+02,6.96322e+03,3.32135e-11,1.27256e+01,1.11958e+02
1.67500e-04,6.98497e-01,4.10422e+02,6.92572e+03,3.33760e-11,1.27759e+01,1.12409e+02
1.68000e-04,7.01885e-01,4.10347e+02,6.93027e+03,3.35423e-11,1.27736e+01,1.12873e+02
1.68500e-04,7.05106e-01,4.12792e+02,6.86000e+03,3.37022e-11,1.28497e+01,1.13317e+02
