03/11/2025 13:40:32
Time, True Strain, True Stress [MPa], True Strainrate [1/s], Unc True Strain, Unc True Stress [MPa], Adiabatic Temp [C]
8.15000e-05,1.77083e-01,3.91321e+02,5.33074e+03,1.10667e-11,1.21814e+01,4.36281e+01
8.20000e-05,1.79676e-01,3.97754e+02,5.47834e+03,1.11836e-11,1.23816e+01,4.39722e+01
8.25000e-05,1.82269e-01,4.00302e+02,5.33105e+03,1.12992e-11,1.24609e+01,4.43185e+01
8.30000e-05,1.85076e-01,3.94794e+02,5.45146e+03,1.14183e-11,1.22894e+01,4.46882e+01
8.35000e-05,1.87928e-01,3.88740e+02,5.52068e+03,1.15364e-11,1.21010e+01,4.50582e+01
8.40000e-05,1.90804e-01,3.79178e+02,5.42973e+03,1.16568e-11,1.18034e+01,4.54220e+01
8.45000e-05,1.93273e-01,3.92658e+02,5.51174e+03,1.17716e-11,1.22230e+01,4.57455e+01
8.50000e-05,1.95797e-01,4.01699e+02,5.45002e+03,1.18857e-11,1.25044e+01,4.60836e+01
8.55000e-05,1.98628e-01,3.97318e+02,5.54135e+03,1.20060e-11,1.23680e+01,4.64589e+01
8.60000e-05,2.01159e-01,4.07918e+02,5.53369e+03,1.21208e-11,1.26980e+01,4.68034e+01
8.65000e-05,2.04007e-01,4.01651e+02,5.49884e+03,1.22414e-11,1.25029e+01,4.71851e+01
8.70000e-05,2.06918e-01,3.96720e+02,5.67809e+03,1.23620e-11,1.23494e+01,4.75704e+01
8.75000e-05,2.09686e-01,3.95089e+02,5.51999e+03,1.24806e-11,1.22986e+01,4.79351e+01
8.80000e-05,2.12430e-01,3.97478e+02,5.63880e+03,1.25997e-11,1.23730e+01,4.82991e+01
8.85000e-05,2.15317e-01,3.93934e+02,5.68345e+03,1.27199e-11,1.22627e+01,4.86785e+01
8.90000e-05,2.17969e-01,3.99795e+02,5.59747e+03,1.28379e-11,1.24451e+01,4.90323e+01
8.95000e-05,2.20876e-01,3.97577e+02,5.77768e+03,1.29587e-11,1.23761e+01,4.94178e+01
9.00000e-05,2.23628e-01,3.99910e+02,5.65467e+03,1.30780e-11,1.24487e+01,4.97850e+01
9.05000e-05,2.26345e-01,4.05404e+02,5.71943e+03,1.31958e-11,1.26197e+01,5.01526e+01
9.10000e-05,2.29288e-01,3.99226e+02,5.68279e+03,1.33153e-11,1.24274e+01,5.05445e+01
9.15000e-05,2.32073e-01,4.02301e+02,5.75549e+03,1.34355e-11,1.25231e+01,5.09183e+01
9.20000e-05,2.34996e-01,3.96432e+02,5.65348e+03,1.35542e-11,1.23404e+01,5.13049e+01
9.25000e-05,2.37712e-01,4.04207e+02,5.82186e+03,1.36726e-11,1.25825e+01,5.16712e+01
9.30000e-05,2.40637e-01,4.00689e+02,5.75735e+03,1.37937e-11,1.24730e+01,5.20622e+01
9.35000e-05,2.43441e-01,4.04222e+02,5.81807e+03,1.39113e-11,1.25829e+01,5.24404e+01
9.40000e-05,2.46244e-01,4.06962e+02,5.78240e+03,1.40302e-11,1.26682e+01,5.28209e+01
9.45000e-05,2.49226e-01,4.01637e+02,5.79153e+03,1.41511e-11,1.25025e+01,5.32204e+01
9.50000e-05,2.52097e-01,4.02536e+02,5.84249e+03,1.42713e-11,1.25305e+01,5.36061e+01
9.55000e-05,2.54977e-01,4.03424e+02,5.85935e+03,1.43921e-11,1.25581e+01,5.39937e+01
9.60000e-05,2.58000e-01,3.99399e+02,5.92888e+03,1.45142e-11,1.24328e+01,5.43965e+01
9.65000e-05,2.60873e-01,4.03085e+02,5.97231e+03,1.46367e-11,1.25475e+01,5.47829e+01
9.70000e-05,2.63888e-01,3.97311e+02,5.83244e+03,1.47583e-11,1.23678e+01,5.51826e+01
9.75000e-05,2.66554e-01,4.09898e+02,5.96161e+03,1.48768e-11,1.27596e+01,5.55472e+01
9.80000e-05,2.69519e-01,4.08437e+02,5.92608e+03,1.49983e-11,1.27141e+01,5.59511e+01
9.85000e-05,2.72535e-01,4.02933e+02,5.84393e+03,1.51210e-11,1.25428e+01,5.63565e+01
9.90000e-05,2.75592e-01,3.98945e+02,5.99648e+03,1.52438e-11,1.24187e+01,5.67635e+01
9.95000e-05,2.78566e-01,3.97015e+02,5.92121e+03,1.53650e-11,1.23586e+01,5.71574e+01
1.00000e-04,2.81401e-01,4.02118e+02,5.97169e+03,1.54854e-11,1.25174e+01,5.75378e+01
1.00500e-04,2.84261e-01,4.03949e+02,5.86732e+03,1.56038e-11,1.25744e+01,5.79231e+01
1.01000e-04,2.87290e-01,4.00496e+02,5.96212e+03,1.57263e-11,1.24670e+01,5.83279e+01
1.01500e-04,2.90020e-01,4.10022e+02,5.97505e+03,1.58426e-11,1.27635e+01,5.87014e+01
1.02000e-04,2.92964e-01,4.09066e+02,5.90756e+03,1.59638e-11,1.27337e+01,5.91031e+01
1.02500e-04,2.95962e-01,4.07102e+02,5.97053e+03,1.60855e-11,1.26726e+01,5.95104e+01
1.03000e-04,2.98916e-01,4.08347e+02,6.03529e+03,1.62054e-11,1.27113e+01,5.99128e+01
1.03500e-04,3.01903e-01,4.06642e+02,5.95804e+03,1.63274e-11,1.26583e+01,6.03180e+01
1.04000e-04,3.04933e-01,4.04686e+02,6.03381e+03,1.64506e-11,1.25974e+01,6.07271e+01
1.04500e-04,3.07772e-01,4.09358e+02,5.97498e+03,1.65697e-11,1.27428e+01,6.11149e+01
1.05000e-04,3.10691e-01,4.12033e+02,6.03836e+03,1.66911e-11,1.28261e+01,6.15161e+01
1.05500e-04,3.13563e-01,4.14471e+02,5.93497e+03,1.68108e-11,1.29020e+01,6.19133e+01
1.06000e-04,3.16734e-01,4.07384e+02,6.06015e+03,1.69362e-11,1.26814e+01,6.23442e+01
1.06500e-04,3.19756e-01,4.03523e+02,5.92027e+03,1.70587e-11,1.25612e+01,6.27511e+01
1.07000e-04,3.22610e-01,4.09062e+02,6.05730e+03,1.71801e-11,1.27336e+01,6.31406e+01
1.07500e-04,3.25596e-01,4.08561e+02,6.01737e+03,1.73035e-11,1.27180e+01,6.35476e+01
1.08000e-04,3.28534e-01,4.08788e+02,5.95748e+03,1.74258e-11,1.27251e+01,6.39482e+01
1.08500e-04,3.31511e-01,4.11121e+02,6.14773e+03,1.75483e-11,1.27977e+01,6.43566e+01
1.09000e-04,3.34501e-01,4.10605e+02,6.02598e+03,1.76717e-11,1.27816e+01,6.47662e+01
1.09500e-04,3.37546e-01,4.09118e+02,6.08707e+03,1.77956e-11,1.27353e+01,6.51819e+01
1.10000e-04,3.40587e-01,4.08345e+02,6.11543e+03,1.79214e-11,1.27113e+01,6.55961e+01
1.10500e-04,3.43799e-01,4.02357e+02,6.18613e+03,1.80494e-11,1.25249e+01,6.60273e+01
1.11000e-04,3.46675e-01,4.08435e+02,6.14649e+03,1.81721e-11,1.27141e+01,6.64192e+01
1.11500e-04,3.49662e-01,4.09307e+02,6.09555e+03,1.82959e-11,1.27412e+01,6.68271e+01
1.12000e-04,3.52628e-01,4.13430e+02,6.23018e+03,1.84188e-11,1.28696e+01,6.72362e+01
1.12500e-04,3.55804e-01,4.08884e+02,6.18567e+03,1.85473e-11,1.27280e+01,6.76694e+01
1.13000e-04,3.58840e-01,4.08566e+02,6.13175e+03,1.86720e-11,1.27182e+01,6.80833e+01
1.13500e-04,3.62071e-01,4.03800e+02,6.28199e+03,1.88013e-11,1.25698e+01,6.85186e+01
1.14000e-04,3.65200e-01,3.99565e+02,6.10314e+03,1.89281e-11,1.24380e+01,6.89357e+01
1.14500e-04,3.68030e-01,4.08025e+02,6.20306e+03,1.90490e-11,1.27013e+01,6.93209e+01
1.15000e-04,3.70776e-01,4.17386e+02,6.08857e+03,1.91694e-11,1.29927e+01,6.97033e+01
1.15500e-04,3.73871e-01,4.13826e+02,6.07146e+03,1.92948e-11,1.28819e+01,7.01306e+01
1.16000e-04,3.76916e-01,4.12568e+02,6.10016e+03,1.94194e-11,1.28427e+01,7.05498e+01
1.16500e-04,3.79870e-01,4.13378e+02,6.03190e+03,1.95435e-11,1.28680e+01,7.09572e+01
1.17000e-04,3.82932e-01,4.12114e+02,6.13325e+03,1.96686e-11,1.28286e+01,7.13782e+01
1.17500e-04,3.85922e-01,4.14023e+02,6.17125e+03,1.97945e-11,1.28880e+01,7.17912e+01
1.18000e-04,3.88809e-01,4.17756e+02,6.07013e+03,1.99173e-11,1.30042e+01,7.21936e+01
1.18500e-04,3.91986e-01,4.15313e+02,6.29805e+03,2.00461e-11,1.29282e+01,7.26338e+01
1.19000e-04,3.95183e-01,4.10877e+02,6.22019e+03,2.01767e-11,1.27901e+01,7.30720e+01
1.19500e-04,3.98191e-01,4.14959e+02,6.34010e+03,2.03037e-11,1.29172e+01,7.34884e+01
1.20000e-04,4.01342e-01,4.12995e+02,6.27284e+03,2.04347e-11,1.28560e+01,7.39226e+01
1.20500e-04,4.04345e-01,4.16816e+02,6.32028e+03,2.05622e-11,1.29750e+01,7.43403e+01
1.21000e-04,4.07609e-01,4.13703e+02,6.43161e+03,2.06952e-11,1.28781e+01,7.47908e+01
1.21500e-04,4.10675e-01,4.14846e+02,6.28860e+03,2.08246e-11,1.29136e+01,7.52151e+01
1.22000e-04,4.13950e-01,4.10873e+02,6.40046e+03,2.09577e-11,1.27900e+01,7.56641e+01
1.22500e-04,4.17104e-01,4.09579e+02,6.31663e+03,2.10901e-11,1.27497e+01,7.60950e+01
1.23000e-04,4.19978e-01,4.17293e+02,6.30874e+03,2.12152e-11,1.29898e+01,7.64952e+01
1.23500e-04,4.23310e-01,4.11579e+02,6.40349e+03,2.13513e-11,1.28119e+01,7.69526e+01
1.24000e-04,4.26166e-01,4.17735e+02,6.18167e+03,2.14761e-11,1.30036e+01,7.73508e+01
1.24500e-04,4.29383e-01,4.15534e+02,6.38983e+03,2.16093e-11,1.29351e+01,7.77967e+01
1.25000e-04,4.32572e-01,4.13994e+02,6.37503e+03,2.17424e-11,1.28871e+01,7.82372e+01
1.25500e-04,4.35619e-01,4.13805e+02,6.17067e+03,2.18730e-11,1.28812e+01,7.86578e+01
1.26000e-04,4.38907e-01,4.10954e+02,6.49038e+03,2.20094e-11,1.27925e+01,7.91086e+01
1.26500e-04,4.41851e-01,4.15684e+02,6.28139e+03,2.21375e-11,1.29397e+01,7.95169e+01
1.27000e-04,4.45056e-01,4.14776e+02,6.44821e+03,2.22731e-11,1.29115e+01,7.99604e+01
1.27500e-04,4.48087e-01,4.19428e+02,6.45882e+03,2.24054e-11,1.30563e+01,8.03846e+01
1.28000e-04,4.51320e-01,4.17021e+02,6.40596e+03,2.25408e-11,1.29813e+01,8.08343e+01
1.28500e-04,4.54683e-01,4.12477e+02,6.52858e+03,2.26818e-11,1.28399e+01,8.12972e+01
1.29000e-04,4.58149e-01,4.04374e+02,6.49803e+03,2.28242e-11,1.25877e+01,8.17648e+01
1.29500e-04,4.61055e-01,4.15061e+02,6.61867e+03,2.29556e-11,1.29203e+01,8.21672e+01
1.30000e-04,4.64347e-01,4.13282e+02,6.56673e+03,2.30955e-11,1.28650e+01,8.26211e+01
1.30500e-04,4.67435e-01,4.17796e+02,6.57899e+03,2.32305e-11,1.30055e+01,8.30515e+01
1.31000e-04,4.70733e-01,4.16832e+02,6.63628e+03,2.33711e-11,1.29755e+01,8.35102e+01
1.31500e-04,4.74155e-01,4.10891e+02,6.54375e+03,2.35141e-11,1.27905e+01,8.39793e+01
1.32000e-04,4.77316e-01,4.14714e+02,6.68829e+03,2.36526e-11,1.29095e+01,8.44167e+01
1.32500e-04,4.80501e-01,4.16660e+02,6.60803e+03,2.37915e-11,1.29701e+01,8.48594e+01
1.33000e-04,4.83840e-01,4.14457e+02,6.63219e+03,2.39355e-11,1.29015e+01,8.53211e+01
1.33500e-04,4.87007e-01,4.18623e+02,6.73177e+03,2.40741e-11,1.30312e+01,8.57634e+01
1.34000e-04,4.90382e-01,4.15391e+02,6.63114e+03,2.42183e-11,1.29306e+01,8.62311e+01
1.34500e-04,4.93630e-01,4.16863e+02,6.70995e+03,2.43600e-11,1.29764e+01,8.66829e+01
1.35000e-04,4.97008e-01,4.13852e+02,6.65125e+03,2.45059e-11,1.28827e+01,8.71493e+01
1.35500e-04,5.00249e-01,4.15916e+02,6.73983e+03,2.46485e-11,1.29470e+01,8.75990e+01
1.36000e-04,5.03489e-01,4.16564e+02,6.63673e+03,2.47914e-11,1.29671e+01,8.80493e+01
1.36500e-04,5.06866e-01,4.15955e+02,6.82361e+03,2.49383e-11,1.29482e+01,8.85180e+01
1.37000e-04,5.10288e-01,4.14735e+02,6.87023e+03,2.50870e-11,1.29102e+01,8.89914e+01
1.37500e-04,5.13491e-01,4.18146e+02,6.77135e+03,2.52305e-11,1.30164e+01,8.94383e+01
1.38000e-04,5.16766e-01,4.19927e+02,6.79678e+03,2.53762e-11,1.30718e+01,8.98971e+01
1.38500e-04,5.20130e-01,4.19500e+02,6.81325e+03,2.55238e-11,1.30585e+01,9.03679e+01
1.39000e-04,5.23628e-01,4.16274e+02,6.87465e+03,2.56765e-11,1.29581e+01,9.08537e+01
1.39500e-04,5.26815e-01,4.20991e+02,6.84714e+03,2.58200e-11,1.31049e+01,9.13013e+01
1.40000e-04,5.30361e-01,4.16395e+02,6.86498e+03,2.59747e-11,1.29619e+01,9.17940e+01
1.40500e-04,5.33812e-01,4.16508e+02,7.03382e+03,2.61266e-11,1.29654e+01,9.22735e+01
1.41000e-04,5.37056e-01,4.19205e+02,6.81557e+03,2.62739e-11,1.30493e+01,9.27272e+01
1.41500e-04,5.40120e-01,4.26769e+02,6.83540e+03,2.64175e-11,1.32848e+01,9.31635e+01
1.42000e-04,5.43994e-01,4.15157e+02,6.97130e+03,2.65808e-11,1.29233e+01,9.37001e+01
1.42500e-04,5.47125e-01,4.22263e+02,6.94490e+03,2.67274e-11,1.31445e+01,9.41412e+01
1.43000e-04,5.50697e-01,4.18476e+02,6.97192e+03,2.68853e-11,1.30266e+01,9.46399e+01
1.43500e-04,5.54306e-01,4.15260e+02,7.09218e+03,2.70440e-11,1.29265e+01,9.51399e+01
1.44000e-04,5.58097e-01,4.06514e+02,7.01148e+03,2.72103e-11,1.26543e+01,9.56541e+01
1.44500e-04,5.61379e-01,4.11013e+02,7.05351e+03,2.73613e-11,1.27943e+01,9.61041e+01
1.45000e-04,5.64546e-01,4.18347e+02,7.05915e+03,2.75108e-11,1.30226e+01,9.65461e+01
1.45500e-04,5.67855e-01,4.21078e+02,6.97053e+03,2.76643e-11,1.31076e+01,9.70109e+01
1.46000e-04,5.71401e-01,4.20149e+02,7.15270e+03,2.78234e-11,1.30787e+01,9.75081e+01
1.46500e-04,5.74909e-01,4.19792e+02,7.12255e+03,2.79830e-11,1.30676e+01,9.79994e+01
1.47000e-04,5.78571e-01,4.15480e+02,7.09996e+03,2.81465e-11,1.29334e+01,9.85069e+01
1.47500e-04,5.81770e-01,4.22634e+02,7.13643e+03,2.82989e-11,1.31561e+01,9.89581e+01
1.48000e-04,5.85225e-01,4.22652e+02,7.04823e+03,2.84570e-11,1.31566e+01,9.94452e+01
1.48500e-04,5.88663e-01,4.23765e+02,7.11028e+03,2.86163e-11,1.31913e+01,9.99313e+01
1.49000e-04,5.92343e-01,4.20563e+02,7.23064e+03,2.87829e-11,1.30916e+01,1.00448e+02
1.49500e-04,5.95758e-01,4.22766e+02,7.16208e+03,2.89419e-11,1.31602e+01,1.00929e+02
1.50000e-04,5.99489e-01,4.19564e+02,7.32990e+03,2.91119e-11,1.30605e+01,1.01452e+02
1.50500e-04,6.02777e-01,4.22697e+02,6.99099e+03,2.92686e-11,1.31580e+01,1.01915e+02
1.51000e-04,6.06501e-01,4.19328e+02,7.29882e+03,2.94398e-11,1.30531e+01,1.02436e+02
1.51500e-04,6.10062e-01,4.19270e+02,7.26645e+03,2.96060e-11,1.30514e+01,1.02934e+02
1.52000e-04,6.13627e-01,4.19031e+02,7.25723e+03,2.97729e-11,1.30439e+01,1.03433e+02
1.52500e-04,6.17071e-01,4.22218e+02,7.32349e+03,2.99372e-11,1.31431e+01,1.03918e+02
1.53000e-04,6.20641e-01,4.21603e+02,7.23628e+03,3.01041e-11,1.31240e+01,1.04420e+02
1.53500e-04,6.24188e-01,4.21524e+02,7.23831e+03,3.02720e-11,1.31215e+01,1.04919e+02
1.54000e-04,6.27837e-01,4.19457e+02,7.26121e+03,3.04426e-11,1.30572e+01,1.05430e+02
1.54500e-04,6.31325e-01,4.20804e+02,7.25437e+03,3.06095e-11,1.30991e+01,1.05919e+02
1.55000e-04,6.34736e-01,4.23745e+02,7.25041e+03,3.07737e-11,1.31907e+01,1.06402e+02
1.55500e-04,6.38055e-01,4.27918e+02,7.18322e+03,3.09348e-11,1.33206e+01,1.06875e+02
1.56000e-04,6.41966e-01,4.21910e+02,7.41764e+03,3.11158e-11,1.31336e+01,1.07426e+02
1.56500e-04,6.45336e-01,4.24643e+02,7.15582e+03,3.12801e-11,1.32186e+01,1.07903e+02
1.57000e-04,6.48979e-01,4.22579e+02,7.24875e+03,3.14544e-11,1.31544e+01,1.08417e+02
1.57500e-04,6.52526e-01,4.24180e+02,7.41228e+03,3.16246e-11,1.32042e+01,1.08919e+02
1.58000e-04,6.56031e-01,4.24234e+02,7.17406e+03,3.17966e-11,1.32059e+01,1.09415e+02
1.58500e-04,6.59778e-01,4.22479e+02,7.49202e+03,3.19751e-11,1.31513e+01,1.09943e+02
1.59000e-04,6.63659e-01,4.15914e+02,7.27950e+03,3.21579e-11,1.29469e+01,1.10482e+02
1.59500e-04,6.66897e-01,4.22869e+02,7.32913e+03,3.23217e-11,1.31634e+01,1.10938e+02
1.60000e-04,6.70356e-01,4.25292e+02,7.32722e+03,3.24926e-11,1.32388e+01,1.11429e+02
1.60500e-04,6.73996e-01,4.23747e+02,7.29291e+03,3.26693e-11,1.31907e+01,1.11944e+02
1.61000e-04,6.77478e-01,4.24619e+02,7.22087e+03,3.28421e-11,1.32179e+01,1.12437e+02
1.61500e-04,6.81005e-01,4.25626e+02,7.32795e+03,3.30150e-11,1.32492e+01,1.12938e+02
1.62000e-04,6.84619e-01,4.25089e+02,7.34569e+03,3.31928e-11,1.32325e+01,1.13451e+02
1.62500e-04,6.88014e-01,4.27795e+02,7.24054e+03,3.33630e-11,1.33167e+01,1.13935e+02
1.63000e-04,6.91703e-01,4.24568e+02,7.21531e+03,3.35430e-11,1.32163e+01,1.14458e+02
1.63500e-04,6.95288e-01,4.25683e+02,7.46519e+03,3.37218e-11,1.32510e+01,1.14967e+02
1.64000e-04,6.98781e-01,4.26332e+02,7.23081e+03,3.38970e-11,1.32712e+01,1.15464e+02
1.64500e-04,7.02459e-01,4.25255e+02,7.42281e+03,3.40784e-11,1.32377e+01,1.15985e+02
1.65000e-04,7.06013e-01,4.26031e+02,7.37077e+03,3.42574e-11,1.32618e+01,1.16491e+02
1.65500e-04,7.09473e-01,4.28454e+02,7.36279e+03,3.44315e-11,1.33372e+01,1.16985e+02
1.66000e-04,7.13110e-01,4.27704e+02,7.37670e+03,3.46138e-11,1.33139e+01,1.17504e+02
1.66500e-04,7.16626e-01,4.28459e+02,7.29738e+03,3.47920e-11,1.33374e+01,1.18007e+02
1.67000e-04,7.20237e-01,4.28683e+02,7.43468e+03,3.49736e-11,1.33444e+01,1.18523e+02
1.67500e-04,7.24039e-01,4.26096e+02,7.51016e+03,3.51640e-11,1.32638e+01,1.19064e+02
1.68000e-04,7.27432e-01,4.30072e+02,7.41878e+03,3.53387e-11,1.33876e+01,1.19551e+02
1.68500e-04,7.31285e-01,4.26356e+02,7.48298e+03,3.55308e-11,1.32719e+01,1.20099e+02
1.69000e-04,7.34827e-01,4.27536e+02,7.40765e+03,3.57115e-11,1.33087e+01,1.20604e+02
1.69500e-04,7.38399e-01,4.27588e+02,7.34250e+03,3.58943e-11,1.33103e+01,1.21113e+02
1.70000e-04,7.41996e-01,4.28256e+02,7.46760e+03,3.60780e-11,1.33311e+01,1.21627e+02
